#{"t_start": 1763179029.037796, "env_id": "None"}
r,l,t
-363.4259,500,1102.717941
-220.03294,500,1102.71795
-277.877,500,1108.904545
-336.82422,500,1108.904605
-404.87927,500,1108.904621
-335.1536,500,1108.904632
-240.01694,500,1108.904642
-544.512,500,1108.904652
-417.72504,500,1114.850012
-911.99133,500,1114.850065
-1800.0385,500,1114.850079
-669.3969,500,1114.850089
-236.73427,500,1114.850099
-453.5928,500,1114.850108
-643.6997,500,1120.940757
-612.8917,500,1120.940818
-668.24634,500,1120.940833
-576.2179,500,1120.940844
-488.40192,500,1120.940853
-547.83545,500,1120.940862
-264.29007,500,1126.858317
-239.57764,500,1126.85837
-416.65936,500,1126.858384
-3472.2437,500,1126.858395
-608.83417,500,1126.858404
-273.96777,500,1126.858413
-520.4693,500,1132.891193
-772.985,500,1132.891256
-1485.0859,500,1132.891275
-1888.4335,500,1132.891285
-651.8175,500,1132.891294
-282.4111,500,1132.891303
-277.58005,500,1138.747024
-244.80418,500,1138.747076
-1383.6079,500,1138.747093
-558.2773,500,1138.747104
-856.81433,500,1138.747113
-476.01566,500,1138.747135
-853.86707,500,1144.874194
-355.82233,500,1144.874248
-260.80032,500,1144.874262
-1094.2885,500,1144.874271
-254.9684,500,1144.874279
-495.61996,500,1144.874287
-212.17522,500,1150.908257
-321.80826,500,1150.908311
-252.80203,500,1150.908325
-542.44885,500,1150.908334
-577.1535,500,1150.908342
-1260.6498,500,1150.908349
-1057.0303,500,1156.978185
-1988.6316,500,1156.978249
-591.84357,500,1156.978268
-325.05164,500,1156.978278
-247.77806,500,1156.978288
-236.38141,500,1156.9783
-645.6456,500,1162.858731
-540.8271,500,1162.85879
-711.46185,500,1162.858805
-242.48149,500,1162.858816
-330.8267,500,1162.858826
-825.5663,500,1162.858834
-1004.20325,500,1168.871261
-296.29974,500,1168.87132
-648.4961,500,1168.871334
-575.1505,500,1168.871345
-178.22594,500,1168.871354
-245.7975,500,1168.871363
-1556.8064,500,1174.85928
-188.13264,500,1174.85934
-1070.3562,500,1174.859354
-313.22736,500,1174.859366
-469.18042,500,1174.859375
-669.8154,500,1174.859384
-236.36064,500,1180.893688
-247.28102,500,1180.893742
-435.62036,500,1180.893757
-579.03723,500,1180.893768
-565.28815,500,1180.893778
-1074.6511,500,1180.893786
-659.2164,500,1186.800748
-522.8852,500,1186.800811
-1848.0112,500,1186.800827
-1396.5104,500,1186.800837
-817.35175,500,1186.800847
-274.60718,500,1186.800855
-711.26056,500,1192.920587
-215.88821,500,1192.920647
-1499.382,500,1192.920662
-949.47577,500,1192.920673
-1190.9222,500,1192.920686
-165.1016,500,1192.920694
-538.89703,500,1198.800415
-187.11743,500,1198.800472
-519.31537,500,1198.800488
-178.37956,500,1198.800498
-262.24033,500,1198.800508
-275.79834,500,1198.800517
-376.42194,500,1204.977194
-807.25726,500,1204.977257
-223.67702,500,1204.977271
-241.7106,500,1204.977282
-228.53409,500,1204.977291
-199.11565,500,1204.9773
-309.4637,500,1211.063513
-524.5107,500,1211.063575
-285.21268,500,1211.063595
-286.74417,500,1211.063607
-370.03116,500,1211.063617
-1401.4845,500,1211.063626
-2168.392,500,1217.45797
-319.23956,500,1217.458031
-285.58926,500,1217.458047
-468.62274,500,1217.458058
-228.73196,500,1217.458068
-203.79001,500,1217.458077
-262.67953,500,1223.816645
-190.84172,500,1223.816708
-223.38219,500,1223.816724
-1088.172,500,1223.816735
-1385.0026,500,1223.816744
-156.79237,500,1223.816753
-213.50882,500,1230.202466
-719.4451,500,1230.202528
-1322.6039,500,1230.202543
-177.70131,500,1230.202559
-220.16731,500,1230.202568
-511.92,500,1230.202577
-882.3708,500,1236.110818
-258.7239,500,1236.110875
-168.1495,500,1236.110891
-2893.892,500,1236.110902
-358.9558,500,1236.110912
-2552.9595,500,1236.110921
-405.5914,500,1242.223196
-237.96158,500,1242.22325
-591.8664,500,1242.223268
-506.25006,500,1242.223278
-786.589,500,1242.223288
-380.3805,500,1242.223296
-516.10504,500,1248.169814
-307.27417,500,1248.169871
-1526.3433,500,1248.16989
-270.64078,500,1248.169901
-2345.8801,500,1248.169914
-987.95825,500,1248.169923
-356.52136,500,1254.213479
-243.19237,500,1254.21354
-238.41606,500,1254.213554
-382.3079,500,1254.213568
-397.52393,500,1254.213577
-255.06665,500,1254.213587
-2597.7488,500,1260.166848
-578.06866,500,1260.166916
-403.16626,500,1260.166933
-858.8018,500,1260.166944
-519.8055,500,1260.166954
-243.57419,500,1260.166963
